Unnamed: 0,head,label,score,tail
4625,25,,0.5626569221855074,4002
4626,4996,,0.906030318703766,3999
4627,12,,0.5439857458916192,2096
4628,4419,,0.3107965640115826,2394
4629,2342,,0.4144319929312834,1347
4630,1883,,0.49438588912894266,2179
4631,4,,0.031415523447359206,3566
4632,970,,0.6170402416055574,5002
4633,1113,,0.1839731025107737,1156
4634,11,,0.577146991895313,189
4635,7,,0.27480151484155513,5367
4636,10,,0.9969774265969932,4244
4637,1319,,0.48600600658932114,1797
4638,19,,0.6403782361230632,1660
4639,20,,0.9796200957295274,4484
4640,3,,0.8990835236761474,2304
4641,15,,0.7827772806585859,4483
4642,24,,0.41978424438429185,3289
4643,640,,0.14959606636666656,3296
4644,16,,0.5052829505743879,990
4645,22,,0.6973249933969856,1840
4646,27,,0.9961116809477898,3566
4647,380,,0.5370797743907602,5212
4648,448,,0.9664889328892836,2399
4649,18,,0.16221277037517945,3314
4650,22,,0.18978285050188282,2737
4651,4826,,0.5455370089477317,537
4652,3,,0.8795020758275637,191
4653,24,,0.5959880271734679,1040
4654,31,,0.4119873817996047,1668
4655,4682,,0.7646742650622479,3041
4656,3520,,0.8726975368240634,2368
4657,34,,0.06551371288137697,1790
4658,2512,,0.7679292309031805,5022
4659,35,,0.7796587288482656,1096
4660,21,,0.36371074413299853,1685
4661,931,,0.4528450710980575,373
4662,23,,0.6870781303480762,1797
4663,5239,,0.4819965006813952,4796
4664,2244,,0.6443612676289125,4483
4665,560,,0.29359632629467936,2639
4666,1,,0.5396808006318875,2152
4667,1113,,0.6230122763298023,3893
4668,5152,,0.866004003876101,2326
4669,2,,0.6807029327589127,5047
4670,4486,,0.5206105451981857,2479
4671,209,,0.7286404248339943,3055
4672,32,,0.3270364319069097,2705
4673,3758,,0.40090404477512354,2462
4674,2358,,0.6199220964364153,4493
4675,29,,0.2924865693634696,4075
4676,6,,0.600003664783739,3534
4677,4657,,0.475349815926163,559
4678,805,,0.7913439328854325,1759
4679,3241,,0.681037663176925,2311
4680,635,,0.040840236478344005,2512
4681,2094,,0.9193802275535625,5049
4682,2708,,0.6135320182281209,2305
4683,5018,,0.39315756186646456,827
4684,286,,0.6333128581294463,1880
4685,5384,,0.8207456392751843,1134
4686,2118,,0.5643185494424221,4074
4687,1463,,0.29995384996330365,729
4688,4955,,0.7902116249872951,1071
4689,10,,0.305719813662359,4009
4690,4324,,0.008615088504567603,2090
4691,2019,,0.1360200366188299,2828
4692,3,,0.12226406438416815,2307
4693,876,,0.9942144573128374,3912
4694,1252,,0.7953532492278185,2412
4695,3169,,0.34870619658082713,1244
4696,9,,0.4126524774488225,2962
4697,4977,,0.8899944008164253,2707
4698,2786,,0.885649688224873,4741
4699,4070,,0.45436693459894895,48
4700,7,,0.1849870350834788,2684
4701,2007,,0.7108167867452927,773
4702,3428,,0.29823572508291774,621
4703,2,,0.5874743900636494,312
4704,2269,,0.5761784607985436,4613
4705,3,,0.7416166304926279,756
4706,3298,,0.9203225502128889,2276
4707,15,,0.8026398170548719,954
4708,5,,0.3092748488148207,528
4709,22,,0.44416841168042154,2723
4710,1435,,0.5456666929284226,5262
4711,29,,0.5083888492856602,1670
4712,18,,0.7927519476644884,447
4713,16,,0.8623310628351917,4194
4714,988,,0.33715355958758253,5228
4715,11,,0.4620056317177982,4682
4716,10,,0.529677137770366,5430
4717,4283,,0.7891196337646933,4046
4718,4757,,0.2438777573957539,4087
4719,2875,,0.28290287118407376,4362
4720,15,,0.9380376236950136,4979
4721,22,,0.3968681814805949,697
4722,440,,0.5922350796015372,415
4723,4372,,0.7444582234939852,3366
4724,2019,,0.362036292416165,318
4725,13,,0.2541265967801727,1228
4726,14,,0.4131857720077795,1423
4727,28,,0.03732415916342213,218
4728,1989,,0.3330488799527902,4859
4729,3091,,0.6243098361242577,518
4730,2818,,0.8814452794106836,1956
4731,1432,,0.9539191144972052,967
4732,5,,0.05919302598566634,4098
4733,5045,,0.9848606566713266,823
4734,5159,,0.3790700563714582,5099
4735,24,,0.43837265950254767,4832
4736,2178,,0.24723818328556535,3831
4737,16,,0.4204176593110782,41
4738,3999,,0.4383186469069268,1744
4739,27,,0.2291704856341934,2144
4740,21,,0.9505537932758074,4781
4741,4994,,0.8800946992041171,3751
4742,30,,0.4477641769671351,3609
4743,3600,,0.14384820335476578,1825
4744,3610,,0.1091905363122696,5313
4745,674,,0.8745084162316447,764
4746,36,,0.6538047337097788,3994
4747,5236,,0.3496564103889396,3646
4748,7,,0.9097968387184836,3606
4749,35,,0.9264642849375502,3796
4750,21,,0.8905214045296007,3595
4751,714,,0.9708825441335027,3000
4752,31,,0.22723428128204715,878
4753,1,,0.8436221863472051,3178
4754,7,,0.6702026554897382,1102
4755,11,,0.5249480498294803,3023
4756,1088,,0.12834200497144,2327
4757,21,,0.18481323291224894,3124
4758,1113,,0.8829528629486659,4610
4759,33,,0.8985802986266614,2421
4760,1113,,0.018162609757980785,43
4761,2014,,0.9652342963713473,1737
4762,7,,0.5516109471372136,4719
4763,1833,,0.2368691182413325,4138
4764,2875,,0.5626367990638891,4116
4765,32,,0.6311909800831806,1691
4766,3742,,0.6196974559603566,827
4767,3,,0.7046775664135535,117
4768,415,,0.484802143172962,5130
4769,28,,0.8181032587409565,5319
4770,714,,0.9397375981213165,5184
4771,2881,,0.3653304798445127,866
4772,3222,,0.8655597107406502,4419
4773,1088,,0.21177188145789527,3453
4774,4206,,0.5891249521201452,4666
4775,14,,0.7223108012310011,461
4776,1912,,0.9466889080555597,2401
4777,2341,,0.0921008752041218,1559
4778,4757,,0.26635402181381007,1783
4779,1292,,0.8636769736537803,1979
4780,5316,,0.14362269225615543,4328
4781,4667,,0.97756239583657,122
4782,2216,,0.150076535011746,4569
4783,4009,,0.7025779653047803,3056
4784,5045,,0.19016554036015365,1846
4785,21,,0.6600233874112202,3182
4786,7,,0.7128182254352492,1140
4787,18,,0.4964131301489535,78
4788,8,,0.9084481243039256,4301
4789,2822,,0.34561755851199216,4446
4790,3424,,0.754793825342471,182
4791,14,,0.23449815454915668,1274
4792,552,,0.7538241941200974,2388
4793,4729,,0.6169711594662578,2910
4794,2991,,0.5306011933405136,4228
4795,1071,,0.24451526889097175,4641
4796,8,,0.504004091771068,5272
4797,503,,0.2765691427915584,4826
4798,7,,0.669579592562807,2963
4799,4657,,0.3409897410183065,4757
4800,19,,0.344621683819886,254
4801,1251,,0.9255844725135576,5045
4802,1273,,0.30183231384696607,4299
4803,1575,,0.7270047169219293,1242
4804,34,,0.9716268290277014,1716
4805,1214,,0.8856570953729707,4436
4806,7,,0.1069375942988362,126
4807,2,,0.5460610332899454,3304
4808,23,,0.45018838188021326,2239
4809,12,,0.2675611787616644,5175
4810,3177,,0.4847091053430759,1398
4811,809,,0.5615146833537263,2466
4812,28,,0.6211546576262538,2324
4813,6,,0.7566119021141597,4355
4814,615,,0.7872453140690218,4011
4815,9,,0.01338118802028998,1440
4816,34,,0.1477375016426431,5363
4817,11,,0.7272827275649357,1794
4818,4011,,0.03484089602276608,3033
4819,31,,0.6107585514371379,646
4820,36,,0.035377150968970206,282
4821,31,,0.34650326088318106,540
4822,2684,,0.32884425810780704,1936
4823,970,,0.9087268609997543,5184
4824,3922,,0.31230588976158036,5089
4825,0,,0.688063546627646,1622
4826,33,,0.910565337374018,5275
4827,1658,,0.42095369806445837,1102
4828,10,,0.6902810969420279,3946
4829,17,,0.09298857850023412,5194
4830,3149,,0.945720183114866,2347
4831,620,,0.2082605939992539,3143
4832,35,,0.5711137756644943,3022
4833,18,,0.9684212404505617,2676
4834,27,,0.05706973067861587,4113
4835,970,,0.3400078987311803,5279
4836,1329,,0.09506900467797241,5350
4837,2725,,0.9661873989897322,1006
4838,30,,0.41200373110818345,1024
4839,5109,,0.290812818513981,2342
4840,7,,0.3011096033219486,2945
4841,1258,,0.22132122447665592,2179
4842,2,,0.0372846984477736,3882
4843,10,,0.4721031960050488,1872
4844,3002,,0.9268993546722873,2644
4845,2991,,0.33401591997794444,245
4846,32,,0.850916791110132,5071
4847,2342,,0.08433163170559632,4063
4848,4666,,0.9783905191848578,1130
4849,3456,,0.8410663173298857,560
4850,1082,,0.40185043319679836,4406
4851,12,,0.4220507636850114,1951
4852,2272,,0.10807090270796804,2476
4853,1676,,0.21177701743945854,674
4854,25,,0.9692318415254257,1638
4855,25,,0.11565897492009314,487
4856,0,,0.08864391346263889,84
4857,439,,0.06709780763396866,556
4858,4,,0.5723659120063134,50
4859,4355,,0.9885997107571378,5376
4860,17,,0.9950893588834919,4802
4861,28,,0.9587542042250949,1803
4862,2521,,0.21662802787325475,1112
4863,11,,0.27869649334572555,2071
4864,1252,,0.5358363494420391,5242
4865,36,,0.3976497776286161,3369
4866,4554,,0.3228933836402984,3653
4867,2950,,0.6966210379765148,904
4868,5147,,0.7840469778669714,1833
4869,1023,,0.8512633545299663,3725
4870,674,,0.7557514838423957,4259
4871,14,,0.6645976686456109,2551
4872,13,,0.8894693285257387,1809
4873,4606,,0.6551469100167221,1756
4874,4,,0.4387648405971969,3889
4875,4684,,0.2232730208002779,453
4876,2,,0.46727312832699464,890
4877,4485,,0.2536878853139949,738
4878,4378,,0.7323836518276489,537
4879,3441,,0.6412742090742728,3780
4880,18,,0.4580922352005198,177
4881,913,,0.1416198848924397,915
4882,3,,0.570945887940307,5395
4883,29,,0.2943499644403401,3870
4884,4731,,0.6403393108125842,2568
4885,3129,,0.6827909608219374,3850
4886,29,,0.9001323008858355,3517
4887,1281,,0.8323965126324235,5313
4888,3449,,0.07028718178952709,4663
4889,15,,0.29660866498508387,1795
4890,8,,0.5637335190174566,5247
4891,25,,0.19924653052720054,999
4892,2070,,0.30631682924651427,1532
4893,3873,,0.8063465235695018,967
4894,5045,,0.18063703515403795,548
4895,3366,,0.010246282894674108,3337
4896,4757,,0.9692286078806558,4864
4897,6,,0.8067726942082586,1612
4898,1,,0.5474527582066006,430
4899,2401,,0.9249779542846721,3446
4900,4,,0.042905617236081994,2410
4901,2759,,0.23982122046991505,3926
4902,14,,0.9634241786678525,4407
4903,15,,0.6834975872260626,947
4904,3811,,0.16165186544859678,1113
4905,866,,0.5424126378362358,3056
4906,45,,0.6917530787811328,2386
4907,9,,0.35665058429255836,2361
4908,59,,0.571464264410388,4036
4909,4826,,0.40687462504321437,4741
4910,22,,0.6670305974938627,1471
4911,29,,0.2061993586938582,2142
4912,483,,0.5257689587047425,3012
4913,781,,0.041321859847574416,1259
4914,7,,0.061070749899361454,4544
4915,3,,0.1882618971413258,931
4916,2512,,0.9378552056512777,1825
4917,10,,0.45097292074500284,4689
4918,34,,0.5084109814693814,4644
4919,1385,,0.10806488397947167,2899
4920,28,,0.9903377953385774,106
4921,2,,0.1652624818688091,5323
4922,17,,0.7837138569505545,2894
4923,3,,0.027493113125356627,3405
4924,0,,0.5885408936366037,2081
4925,32,,0.1757567875407975,739
4926,2738,,0.38580507658647156,3747
4927,1566,,0.855177021205899,4292
4928,32,,0.6715158087930437,4123
4929,18,,0.02684183425534581,3171
4930,1955,,0.8051753304536607,1295
4931,4861,,0.1265255569872722,2549
4932,33,,0.6099059329782469,1700
4933,3711,,0.8088894073665222,1237
4934,3,,0.9937578986689293,2425
4935,24,,0.843424580207703,170
4936,12,,0.1273352770594598,4442
4937,318,,0.1442277697810581,5045
4938,2,,0.004773341515752483,130
4939,2389,,0.61263697245122,2759
4940,2473,,0.47491596193707797,1370
4941,27,,0.0881643675424909,1809
4942,24,,0.040796282713477905,2099
4943,746,,0.3454235118765082,4147
4944,4757,,0.007281124425783103,413
4945,21,,0.9716948521337301,2164
4946,12,,0.15777989555970606,2427
4947,5316,,0.2692927637105883,2950
4948,21,,0.49174900515637143,3962
4949,1404,,0.7729287993739896,876
4950,4437,,0.57416796390005,2512
4951,4859,,0.8308234287190412,2907
4952,21,,0.3949024939571405,2388
4953,22,,0.6520447883677004,484
4954,12,,0.5306623920604969,3617
4955,36,,0.09125793136276339,1821
4956,2086,,0.5985069077176992,174
4957,5178,,0.33148833898355967,1113
4958,10,,0.06762729085286867,5194
4959,23,,0.6902108091916628,5039
4960,435,,0.2618386300991431,2488
4961,24,,0.645433397264649,4083
4962,15,,0.004116487986703277,1657
4963,7,,0.8159428656373442,1988
4964,33,,0.7515798910265274,2783
4965,16,,0.549051455297449,5238
4966,13,,0.1881617806438446,2303
4967,839,,0.6378295731632093,1853
4968,26,,0.3681154886848663,5104
4969,537,,0.5352878995068204,3977
4970,1905,,0.035309009844676664,2837
4971,36,,0.13641590372988055,1174
4972,21,,0.5291714088089532,497
4973,3052,,0.04044058617381252,1825
4974,2767,,0.5439267873145375,617
4975,19,,0.06319276393753881,2515
4976,483,,0.6533698190701276,3143
4977,5184,,0.4548822995039483,2725
4978,32,,0.5992326386210894,3760
4979,31,,0.8673170712328838,482
4980,354,,0.8624879497984713,1113
4981,3,,0.7779300345458849,4627
4982,25,,0.6557231531591935,3382
4983,23,,0.4310791408375305,2589
4984,21,,0.8139877699141891,303
4985,11,,0.9807385412397692,5006
4986,11,,0.5381806580444818,1618
4987,4660,,0.4497277919764079,809
4988,1237,,0.20103957019842122,4729
4989,18,,0.0038626271659697453,1326
4990,14,,0.348239709408243,1200
4991,31,,0.4304518947050695,5054
4992,927,,0.2854095027399679,4177
4993,3169,,0.4091938387152182,1726
4994,3339,,0.01796299765965559,4743
4995,17,,0.04719392673825307,3899
4996,13,,0.8729943001457597,1588
4997,21,,0.999535970553333,3009
4998,29,,0.362545630004213,1690
4999,5011,,0.38835682177047925,2452
5000,1,,0.9108107168045603,2835
5001,2912,,0.30977290970571136,4312
5002,29,,0.8670858118359641,2130
5003,1298,,0.828536926362644,4628
5004,493,,0.6167818862928499,2512
5005,11,,0.14389307963191988,1015
5006,29,,0.5222262445520005,3347
5007,11,,0.8267839486135862,2904
5008,4118,,0.11099223571145611,1756
5009,1308,,0.8790998493367711,3296
5010,28,,0.03739833943809712,2061
5011,9,,0.43319808836333173,2771
5012,6,,0.7769580438579011,437
5013,1740,,0.5856269781893768,5296
5014,9,,0.4853270221848268,2890
5015,3831,,0.3860333656646351,4154
5016,4401,,0.4550583396772262,2632
5017,4729,,0.2816659745162722,5095
5018,4731,,0.9762061329444471,3226
5019,617,,0.37487110288676173,998
5020,2473,,0.10364752081713036,5288
5021,2885,,0.7409337586715746,384
5022,1,,0.26452479203901536,3703
5023,26,,0.26209364842501803,4494
5024,10,,0.3002738150802271,478
5025,1883,,0.9952410849116011,4138
5026,13,,0.8140092742788023,5430
5027,347,,0.9689061783081824,2045
5028,36,,0.8726643652482762,186
5029,26,,0.03298779845066602,842
5030,31,,0.5707883908670671,2641
5031,4405,,0.7402847857401629,3893
5032,35,,0.0001477126639458648,898
5033,3710,,0.3744741420859361,1273
5034,11,,0.18310345951689533,3999
5035,11,,0.5365553684079348,1404
5036,5288,,0.3953676936421484,2473
5037,11,,0.766066399630857,4931
5038,23,,0.3800436169536927,2114
5039,1003,,0.5509226947825854,809
5040,1321,,0.19858425653750633,4020
5041,3097,,0.4653312563201706,3710
5042,3774,,0.743762822429295,286
5043,4745,,0.9729255670084467,259
5044,537,,0.9019384485702843,5045
5045,286,,0.12135050943601666,4436
5046,16,,0.9211228572820583,2965
5047,2568,,0.20299473214785768,5397
5048,2866,,0.0682101461687632,3724
5049,5097,,0.6881125755420575,3499
5050,4375,,0.28321296277232433,3779
5051,7,,0.3559002851973755,1680
5052,2986,,0.6593961621162123,876
5053,4158,,0.7283254110168984,4806
5054,2090,,0.7883795355422674,2412
5055,15,,0.6441818005730712,790
5056,30,,0.9055988540556841,4273
5057,3446,,0.03539074482657589,3774
5058,5343,,0.7371753605261695,2301
5059,609,,0.7989070108903501,4828
5060,4994,,0.8849859652272931,1797
5061,21,,0.393577899699438,1687
5062,2,,0.12371997240547683,3841
5063,7,,0.9593566249520278,3725
5064,2895,,0.7300423742390088,1088
5065,9,,0.36626207032161273,4365
5066,5341,,0.04014964174446645,4403
5067,4575,,0.7902297560462489,1077
5068,876,,0.4734575283171546,827
5069,27,,0.9322756947639121,5377
5070,876,,0.30812671369651257,3624
5071,23,,0.07453156719686771,3255
5072,9,,0.4195549267745867,2710
5073,809,,0.7456016057847613,3523
5074,15,,0.5839416940050459,523
5075,5394,,0.538858657906322,1804
5076,4130,,0.7638920183824284,618
5077,1433,,0.08709646635727986,5316
5078,8,,0.14563264276325072,5298
5079,12,,0.39374814367647226,5132
5080,1329,,0.4427584870844725,5159
5081,1756,,0.4779912702629513,3339
5082,2,,0.9346186337653402,3877
5083,2407,,0.420511675361265,420
5084,5045,,0.4102517391460405,781
5085,22,,0.4318563764171326,1366
5086,2179,,0.7584041817717859,5350
5087,33,,0.5143494119894145,5100
5088,3808,,0.38554845228328716,3056
5089,1425,,0.6933612270516344,5181
5090,14,,0.6925387680700951,3964
5091,16,,0.49610606558396975,4183
5092,33,,0.06605868801566372,3039
5093,601,,0.2678074724418461,1211
5094,35,,0.22851468163943534,2844
5095,2481,,0.741453329188496,2674
5096,21,,0.016198710874236855,1261
5097,31,,0.3894200072285451,4608
5098,744,,0.543970455161853,3241
5099,6,,0.4796064959530316,4853
5100,4874,,0.5564398868118198,2512
5101,1986,,0.6345704289912176,710
5102,84,,0.4459065010499176,2130
5103,19,,0.1555635020176953,4206
5104,11,,0.630094772492917,5067
5105,33,,0.33735397964258607,1542
5106,3414,,0.4708907925904968,1242
5107,4,,0.058762313244346775,2539
5108,16,,0.8707683272026384,2562
5109,4297,,0.218501332231678,4757
5110,24,,0.7058155158814831,1364
5111,23,,0.6435083806670261,3782
5112,35,,0.21259225922873293,3368
5113,29,,0.4546186863157641,3131
5114,2276,,0.6514725389953941,1756
5115,34,,0.29301273965455954,3202
5116,3419,,0.5074042236807393,3446
5117,5,,0.44009336588319514,3330
5118,1853,,0.6627167065468992,1756
5119,245,,0.41180395017159255,1834
5120,4793,,0.4264031711450955,5159
5121,30,,0.185891913622508,3811
5122,20,,0.8583003771767368,4494
5123,11,,0.4127940335594269,4276
5124,4,,0.6574613642193443,2650
5125,24,,0.5854083368372947,2732
5126,663,,0.4186096890222837,1758
5127,3653,,0.7346014021067456,4204
5128,25,,0.4794525057718594,5272
5129,1768,,0.09236124968531245,2473
5130,860,,0.7159436552422686,659
5131,1670,,0.9657047993436434,1952
5132,32,,0.008964688182269587,20
5133,34,,0.23519913652468372,4288
5134,876,,0.2921390007706176,2749
5135,0,,0.861341178029114,564
5136,2647,,0.6263858147309683,3222
5137,31,,0.615955071478018,1246
5138,8,,0.8123535763365328,1257
5139,28,,0.9599224016557464,3142
5140,20,,0.3247530904266346,613
5141,33,,0.19532160048015856,2599
5142,29,,0.012384511860554781,3995
5143,26,,0.2016396084658244,945
5144,930,,0.19027393101124968,4160
5145,16,,0.8277261057366516,2585
5146,461,,0.2660574103549559,2582
5147,14,,0.1831330586347243,226
5148,10,,0.2359043324157506,674
5149,11,,0.3572145737598489,4726
5150,22,,0.757456774088257,787
5151,11,,0.588590419182179,1532
5152,0,,0.24659152827535735,5011
5153,3,,0.8959836379894192,906
5154,2873,,0.593099461040348,1055
5155,5055,,0.15889385160678493,873
5156,4170,,0.09700829995843785,53
5157,33,,0.9322408451856126,4037
5158,743,,0.4567353619691229,1103
5159,4405,,0.754514901570454,417
5160,28,,0.3043215846041327,2611
5161,19,,0.2727560883115331,485
5162,3,,0.28743355358863043,4265
5163,3873,,0.4117916915106642,3712
5164,10,,0.6002975827896697,2583
5165,3963,,0.3810774300019859,3674
5166,2,,0.5485993903676633,4937
5167,2595,,0.01297121602485507,2468
5168,28,,0.021341171199794617,2848
5169,175,,0.9550047004300729,5350
5170,2725,,0.8352573765025074,4031
5171,17,,0.9685809227022008,2895
5172,27,,0.9969433198294885,2503
5173,3740,,0.45349745137353126,3922
5174,5377,,0.8434910324206369,4307
5175,1329,,0.9686978190685179,3708
5176,21,,0.4083089223540849,1392
5177,5,,0.05638877522376917,3615
5178,15,,0.5944666550585951,4228
5179,6,,0.5918687863154297,4151
5180,7,,0.44013967336478,4831
5181,5410,,0.23387664687103416,1756
5182,16,,0.3447391740967578,2797
5183,22,,0.16775576873928866,5433
5184,122,,0.7362006875286683,4667
5185,1067,,0.08806506941854397,4661
5186,2907,,0.38328022308816645,2368
